Methods called,Number of times(Original),Number of times(Modified),Modified - Original,Percentage(Gain/Loss),Number of times(Original-Normalized),Number of times(Modified-Normalized),Modified - Original,Percentage(Gain/Loss)
"public com.github.javafaker.Address com.github.javafaker.Faker.address",48,103,55,"114.58%",0.04419889502762431,0.07202797202797202,0.027829077000347716,"62.96%"
"public com.github.javafaker.DateAndTime com.github.javafaker.Faker.date()",88,85,-3,"-3.41%",0.08103130755064457,0.05944055944055944,-0.02159074811008513,"-26.64%"
"public java.util.Locale$Builder java.util.Locale$Builder.setScript(java.lang.String)",17,131,114,"670.59%",0.01565377532228361,0.09160839160839161,0.075954616286108,"485.22%"
"public java.util.stream.LongStream java.util.Random.longs(long)",210,24,-186,"-88.57%",0.19337016574585636,0.016783216783216783,-0.17658694896263957,"-91.32%"
"public java.util.stream.LongStream java.util.Random.longs(long|long)",24,52,28,"116.67%",0.022099447513812154,0.03636363636363636,0.014264188849824208,"64.55%"
"public java.util.stream.LongStream java.util.Random.longs()",22,43,21,"95.45%",0.020257826887661142,0.03006993006993007,0.009812103182268928,"48.44%"
"public java.util.stream.LongStream java.util.Random.longs(long|long|long)",10,38,28,"280.0%",0.009208103130755065,0.026573426573426574,0.01736532344267151,"188.59%"
"java.util.Locale$LanguageRange[0]",91,104,13,"14.29%",0.08379373848987108,0.07272727272727272,-0.011066465762598357,"-13.21%"
"public java.util.stream.IntStream java.util.Random.ints(long)",22,11,-11,"-50.0%",0.020257826887661142,0.007692307692307693,-0.01256551919535345,"-62.03%"
"public java.util.stream.IntStream java.util.Random.ints(long|int|int)",39,19,-20,"-51.28%",0.03591160220994475,0.013286713286713287,-0.022624888923231463,"-63.0%"
"public java.util.stream.IntStream java.util.Random.ints(int|int)",11,159,148,"1345.45%",0.010128913443830571,0.11118881118881119,0.10105989774498061,"997.74%"
"public static final java.util.Locale java.util.Locale.ITALY",8,10,2,"25.0%",0.007366482504604052,0.006993006993006993,-0.00037347551159705884,"-5.07%"
"public java.util.stream.IntStream java.util.Random.ints()",36,35,-1,"-2.78%",0.03314917127071823,0.024475524475524476,-0.008673646795193755,"-26.17%"
"java.util.Locale$LanguageRange[1]",5,4,-1,"-20.0%",0.004604051565377533,0.002797202797202797,-0.0018068487681747354,"-39.24%"
"java.util.Locale$LanguageRange[2]",4,30,26,"650.0%",0.003683241252302026,0.02097902097902098,0.017295779726718953,"469.58%"
"public static final java.util.Locale java.util.Locale.JAPAN",1,1,0,"0.0%",0.0009208103130755065,0.0006993006993006993,-0.00022150961377480718,"-24.06%"
"public long java.util.Random.nextLong()",27,32,5,"18.52%",0.024861878453038673,0.022377622377622378,-0.0024842560754162954,"-9.99%"
"java.util.Locale$LanguageRange[5]",2,0,-2,"-INF%",0.001841620626151013,0.0,-0.001841620626151013,"-INF%"
"public synchronized double java.util.Random.nextGaussian()",15,65,50,"333.33%",0.013812154696132596,0.045454545454545456,0.03164239075841286,"229.09%"
"public static final java.util.Locale java.util.Locale.GERMANY",1,3,2,"200.0%",0.0009208103130755065,0.002097902097902098,0.0011770917848265914,"127.83%"
"public com.github.javafaker.Number com.github.javafaker.Faker.number",11,34,23,"209.09%",0.010128913443830571,0.023776223776223775,0.013647310332393204,"134.74%"
"public com.github.javafaker.Lorem com.github.javafaker.Faker.lorem",56,66,10,"17.86%",0.05156537753222836,0.046153846153846156,-0.005411531378382205,"-10.49%"
"public final java.lang.String java.util.Locale.getDisplayLanguage()",150,112,-38,"-25.33%",0.13812154696132597,0.07832167832167833,-0.059799868639647646,"-43.3%"
"public java.lang.String java.util.Locale.getDisplayLanguage(java.util.Locale)",49,77,28,"57.14%",0.04511970534069982,0.05384615384615385,0.00872644850545403,"19.34%"
"public java.util.Locale$Builder java.util.Locale$Builder.setExtension(char|java.lang.String)",120,18,-102,"-85.0%",0.11049723756906077,0.012587412587412588,-0.09790982498164819,"-88.61%"
"java.util.Locale$LanguageRange[14]",1,0,-1,"-INF%",0.0009208103130755065,0.0,-0.0009208103130755065,"-INF%"
"public com.github.javafaker.Options com.github.javafaker.Faker.options",39,62,23,"58.97%",0.03591160220994475,0.043356643356643354,0.007445041146698604,"20.73%"
"public java.lang.Object java.util.Locale.clone()",17,19,2,"11.76%",0.01565377532228361,0.013286713286713287,-0.002367062035570324,"-15.12%"
"java.util.ArrayList()",278,246,-32,"-11.51%",0.2559852670349908,0.17202797202797201,-0.08395729500701879,"-32.8%"
"public static final java.util.Locale java.util.Locale.ROOT",1,8,7,"700.0%",0.0009208103130755065,0.005594405594405594,0.004673595281330088,"507.55%"
"public static final java.util.Locale java.util.Locale.TAIWAN",297,3,-294,"-98.99%",0.27348066298342544,0.002097902097902098,-0.2713827608855233,"-99.23%"
"public java.util.Locale$Builder java.util.Locale$Builder.setVariant(java.lang.String)",58,33,-25,"-43.1%",0.053406998158379376,0.023076923076923078,-0.030330075081456298,"-56.79%"
"public static final java.util.Locale java.util.Locale.CANADA",10,1,-9,"-90.0%",0.009208103130755065,0.0006993006993006993,-0.008508802431454366,"-92.41%"
"com.github.javafaker.Faker(java.util.Random)",1118,1005,-113,"-10.11%",1.0294659300184161,0.7027972027972028,-0.3266687272212133,"-31.73%"
"com.github.javafaker.Faker(java.util.Locale| java.util.Random)",183,236,53,"28.96%",0.1685082872928177,0.16503496503496504,-0.003473322257852657,"-2.06%"
"com.github.javafaker.Faker(java.util.Locale)",80,67,-13,"-16.25%",0.07366482504604052,0.04685314685314685,-0.026811678192893672,"-36.4%"
"com.github.javafaker.Faker()",63,258,195,"309.52%",0.058011049723756904,0.18041958041958042,0.12240853069582353,"211.01%"
"EXTENDED_FILTERING",1,1,0,"0.0%",0.0009208103130755065,0.0006993006993006993,-0.00022150961377480718,"-24.06%"
"public final native java.lang.Class java.lang.Object.getClass()",22,18,-4,"-18.18%",0.020257826887661142,0.012587412587412588,-0.007670414300248554,"-37.86%"
"public static synchronized void java.util.Locale.setDefault(java.util.Locale$Category|java.util.Locale)",38,54,16,"42.11%",0.034990791896869246,0.03776223776223776,0.0027714458653685173,"7.92%"
"public static synchronized void java.util.Locale.setDefault(java.util.Locale)",79,22,-57,"-72.15%",0.072744014732965,0.015384615384615385,-0.05735939934834962,"-78.85%"
"public com.github.javafaker.Address com.github.javafaker.Faker.address()",46,35,-11,"-23.91%",0.0423572744014733,0.024475524475524476,-0.017881749925948823,"-42.22%"
"public static final java.util.Locale java.util.Locale.KOREA",1,1,0,"0.0%",0.0009208103130755065,0.0006993006993006993,-0.00022150961377480718,"-24.06%"
"public static java.util.Locale java.util.Locale.getDefault()",58,3,-55,"-94.83%",0.053406998158379376,0.002097902097902098,-0.05130909606047728,"-96.07%"
"public static java.util.Locale java.util.Locale.getDefault(java.util.Locale$Category)",22,122,100,"454.55%",0.020257826887661142,0.08531468531468532,0.06505685842702418,"321.14%"
"public static java.lang.String[] java.util.Locale.getISOCountries()",1,1,0,"0.0%",0.0009208103130755065,0.0006993006993006993,-0.00022150961377480718,"-24.06%"
"DISPLAY",15,83,68,"453.33%",0.013812154696132596,0.05804195804195804,0.04422980334582544,"320.22%"
"public com.github.javafaker.Number com.github.javafaker.Faker.number()",240,216,-24,"-10.0%",0.22099447513812154,0.15104895104895105,-0.06994552408917049,"-31.65%"
"public static java.util.Locale java.util.Locale.lookup(java.util.List|java.util.Collection)",18,8,-10,"-55.56%",0.016574585635359115,0.005594405594405594,-0.010980180040953521,"-66.25%"
"public com.github.javafaker.Options com.github.javafaker.Faker.options()",88,56,-32,"-36.36%",0.08103130755064457,0.039160839160839164,-0.041870468389805404,"-51.67%"
"byte[2]",43,0,-43,"-INF%",0.03959484346224678,0.0,-0.03959484346224678,"-INF%"
"public java.lang.String java.util.Locale.getDisplayVariant(java.util.Locale)",31,198,167,"538.71%",0.0285451197053407,0.13846153846153847,0.10991641875619777,"385.06%"
"public final java.lang.String java.util.Locale.getDisplayVariant()",30,25,-5,"-16.67%",0.027624309392265192,0.017482517482517484,-0.010141791909747708,"-36.71%"
"public java.util.Locale$Builder java.util.Locale$Builder.setLocale(java.util.Locale)",20,23,3,"15.0%",0.01841620626151013,0.016083916083916083,-0.002332290177594048,"-12.66%"
"public static final java.util.Locale java.util.Locale.CHINA",1,1,0,"0.0%",0.0009208103130755065,0.0006993006993006993,-0.00022150961377480718,"-24.06%"
"public java.util.Locale$Builder java.util.Locale$Builder.setLanguage(java.lang.String)",18,14,-4,"-22.22%",0.016574585635359115,0.009790209790209791,-0.006784375845149324,"-40.93%"
"public java.lang.String java.util.Locale.getISO3Country() throws java.util.MissingResourceException",85,13,-72,"-84.71%",0.07826887661141804,0.00909090909090909,-0.06917796752050895,"-88.39%"
"public java.lang.String java.util.Locale.getDisplayCountry(java.util.Locale)",101,65,-36,"-35.64%",0.09300184162062615,0.045454545454545456,-0.047547296166080694,"-51.13%"
"public final java.lang.String java.util.Locale.getDisplayCountry()",30,25,-5,"-16.67%",0.027624309392265192,0.017482517482517484,-0.010141791909747708,"-36.71%"
"public java.util.Locale java.util.Locale$Builder.build()",72,124,52,"72.22%",0.06629834254143646,0.08671328671328671,0.020414944171850247,"30.79%"
"public java.util.Set java.util.Locale.getUnicodeLocaleKeys()",23,98,75,"326.09%",0.02117863720073665,0.06853146853146853,0.047352831330731884,"223.59%"
"public boolean java.util.Locale.equals(java.lang.Object)",11,14,3,"27.27%",0.010128913443830571,0.009790209790209791,-0.00033870365362078,"-3.34%"
"public int java.util.Random.nextInt(int)",318,207,-111,"-34.91%",0.292817679558011,0.14475524475524476,-0.14806243480276626,"-50.56%"
"public int java.util.Random.nextInt()",32,29,-3,"-9.38%",0.029465930018416207,0.02027972027972028,-0.009186209738695928,"-31.18%"
"public static java.util.List java.util.Locale$LanguageRange.mapEquivalents(java.util.List|java.util.Map)",17,59,42,"247.06%",0.01565377532228361,0.04125874125874126,0.025604965936457648,"163.57%"
"public com.github.javafaker.service.RandomService com.github.javafaker.Faker.randomService",72,67,-5,"-6.94%",0.06629834254143646,0.04685314685314685,-0.01944519568828961,"-29.33%"
"public double java.util.Random.nextDouble()",18,345,327,"1816.67%",0.016574585635359115,0.24125874125874125,0.22468415562338212,"1355.59%"
"public static final double java.util.Locale$LanguageRange.MIN_WEIGHT",1,1,0,"0.0%",0.0009208103130755065,0.0006993006993006993,-0.00022150961377480718,"-24.06%"
"IGNORE_EXTENDED_RANGES",1,1,0,"0.0%",0.0009208103130755065,0.0006993006993006993,-0.00022150961377480718,"-24.06%"
"java.util.Random()",329,1059,730,"221.88%",0.3029465930018416,0.7405594405594406,0.43761284755759894,"144.45%"
"java.util.Random(long)",18,201,183,"1016.67%",0.016574585635359115,0.14055944055944056,0.12398485492408144,"748.04%"
"public java.lang.String java.util.Locale.getScript()",15,15,0,"0.0%",0.013812154696132596,0.01048951048951049,-0.003322644206622106,"-24.06%"
"public com.github.javafaker.Finance com.github.javafaker.Faker.finance()",75,130,55,"73.33%",0.06906077348066299,0.09090909090909091,0.021848317428427924,"31.64%"
"public com.github.javafaker.Company com.github.javafaker.Faker.company",52,15,-37,"-71.15%",0.04788213627992634,0.01048951048951049,-0.03739262579041585,"-78.09%"
"public static final java.util.Locale java.util.Locale.SIMPLIFIED_CHINESE",5,1,-4,"-80.0%",0.004604051565377533,0.0006993006993006993,-0.0039047508660768333,"-84.81%"
"public java.lang.String com.github.javafaker.Faker.bothify(java.lang.String)",24,282,258,"1075.0%",0.022099447513812154,0.1972027972027972,0.17510334968898505,"792.34%"
"public com.github.javafaker.Book com.github.javafaker.Faker.book",44,48,4,"9.09%",0.040515653775322284,0.033566433566433566,-0.006949220208888718,"-17.15%"
"public com.github.javafaker.Color com.github.javafaker.Faker.color",47,102,55,"117.02%",0.0432780847145488,0.07132867132867132,0.02805058661412252,"64.81%"
"java.lang.String[1]",91,104,13,"14.29%",0.08379373848987108,0.07272727272727272,-0.011066465762598357,"-13.21%"
"public com.github.javafaker.Code com.github.javafaker.Faker.code",59,51,-8,"-13.56%",0.05432780847145488,0.03566433566433566,-0.01866347280711922,"-34.35%"
"public java.lang.String java.util.Locale.getDisplayScript(java.util.Locale)",263,77,-186,"-70.72%",0.2421731123388582,0.05384615384615385,-0.18832695849270434,"-77.77%"
"java.util.Locale(java.lang.String)",169,306,137,"81.07%",0.15561694290976058,0.213986013986014,0.058369071076253415,"37.51%"
"public java.lang.String java.util.Locale.getDisplayScript()",45,37,-8,"-17.78%",0.04143646408839779,0.025874125874125874,-0.015562338214271915,"-37.56%"
"java.util.Locale(java.lang.String| java.lang.String)",27,119,92,"340.74%",0.024861878453038673,0.08321678321678322,0.058354904763744546,"234.72%"
"java.util.Locale(java.lang.String| java.lang.String| java.lang.String)",19,191,172,"905.26%",0.017495395948434623,0.13356643356643358,0.11607103761799896,"663.44%"
"java.lang.String[2]",12,0,-12,"-INF%",0.011049723756906077,0.0,-0.011049723756906077,"-INF%"
"public static final java.util.Locale java.util.Locale.FRANCE",5,267,262,"5240.0%",0.004604051565377533,0.1867132867132867,0.1821092351479092,"3955.41%"
"public java.util.stream.DoubleStream java.util.Random.doubles(double|double)",53,30,-23,"-43.4%",0.04880294659300184,0.02097902097902098,-0.027823925613980862,"-57.01%"
"public java.util.stream.DoubleStream java.util.Random.doubles(long|double|double)",14,19,5,"35.71%",0.01289134438305709,0.013286713286713287,0.00039536890365619685,"3.07%"
"public java.util.stream.DoubleStream java.util.Random.doubles(long)",33,19,-14,"-42.42%",0.03038674033149171,0.013286713286713287,-0.017100027044778424,"-56.27%"
"public java.util.stream.DoubleStream java.util.Random.doubles()",17,78,61,"358.82%",0.01565377532228361,0.05454545454545454,0.03889167922317093,"248.45%"
"public com.github.javafaker.service.FakeValuesService com.github.javafaker.Faker.fakeValuesService",76,71,-5,"-6.58%",0.06998158379373849,0.04965034965034965,-0.02033123414338884,"-29.05%"
"public com.github.javafaker.Lorem com.github.javafaker.Faker.lorem()",179,109,-70,"-39.11%",0.16482504604051565,0.07622377622377623,-0.08860126981673942,"-53.75%"
"public static java.lang.String[] java.util.Locale.getISOLanguages()",1,1,0,"0.0%",0.0009208103130755065,0.0006993006993006993,-0.00022150961377480718,"-24.06%"
"java.util.Locale$LanguageRange(java.lang.String)",60,111,51,"85.0%",0.055248618784530384,0.07762237762237763,0.022373758837847244,"40.5%"
"java.util.Locale$LanguageRange(java.lang.String| double)",16,91,75,"468.75%",0.014732965009208104,0.06363636363636363,0.04890339862715552,"331.93%"
"public com.github.javafaker.Finance com.github.javafaker.Faker.finance",40,30,-10,"-25.0%",0.03683241252302026,0.02097902097902098,-0.01585339154399928,"-43.04%"
"public static boolean java.util.Collections.addAll(java.util.Collection|java.lang.Object[])",278,246,-32,"-11.51%",0.2559852670349908,0.17202797202797201,-0.08395729500701879,"-32.8%"
"public java.util.Locale$Builder java.util.Locale$Builder.clearExtensions()",81,117,36,"44.44%",0.07458563535911603,0.08181818181818182,0.007232546459065792,"9.7%"
"java.util.Locale$Builder()",131,188,57,"43.51%",0.12062615101289134,0.13146853146853146,0.010842380455640122,"8.99%"
"public java.util.Locale$Builder java.util.Locale$Builder.removeUnicodeLocaleAttribute(java.lang.String)",103,12,-91,"-88.35%",0.09484346224677716,0.008391608391608392,-0.08645185385516876,"-91.15%"
"public static java.util.Locale java.util.Locale.forLanguageTag(java.lang.String)",345,16,-329,"-95.36%",0.31767955801104975,0.011188811188811189,-0.30649074682223854,"-96.48%"
"java.util.Locale[5]",71,0,-71,"-INF%",0.06537753222836096,0.0,-0.06537753222836096,"-INF%"
"public java.util.Locale java.util.Locale.stripExtensions()",25,70,45,"180.0%",0.02302025782688766,0.04895104895104895,0.02593079112416129,"112.64%"
"public boolean java.util.Locale$LanguageRange.equals(java.lang.Object)",17,10,-7,"-41.18%",0.01565377532228361,0.006993006993006993,-0.008660768329276619,"-55.33%"
"MAP_EXTENDED_RANGES",3,1,-2,"-66.67%",0.0027624309392265192,0.0006993006993006993,-0.00206313023992582,"-74.69%"
"FORMAT",14,9,-5,"-35.71%",0.01289134438305709,0.006293706293706294,-0.006597638089350796,"-51.18%"
"public boolean java.util.Locale.hasExtensions()",129,18,-111,"-86.05%",0.11878453038674033,0.012587412587412588,-0.10619711779932775,"-89.4%"
"public java.lang.String java.util.Locale.getDisplayName(java.util.Locale)",64,40,-24,"-37.5%",0.058931860036832415,0.027972027972027972,-0.030959832064804443,"-52.53%"
"public final java.lang.String java.util.Locale.getDisplayName()",35,32,-3,"-8.57%",0.03222836095764273,0.022377622377622378,-0.009850738580020349,"-30.57%"
"java.util.Locale[14]",1,0,-1,"-INF%",0.0009208103130755065,0.0,-0.0009208103130755065,"-INF%"
"public static final char java.util.Locale.PRIVATE_USE_EXTENSION",1,1,0,"0.0%",0.0009208103130755065,0.0006993006993006993,-0.00022150961377480718,"-24.06%"
"public static final java.util.Locale java.util.Locale.ITALIAN",5,4,-1,"-20.0%",0.004604051565377533,0.002797202797202797,-0.0018068487681747354,"-39.24%"
"public com.github.javafaker.PhoneNumber com.github.javafaker.Faker.phoneNumber()",45,68,23,"51.11%",0.04143646408839779,0.04755244755244755,0.006115983464049762,"14.76%"
"public java.util.Locale$Builder java.util.Locale$Builder.addUnicodeLocaleAttribute(java.lang.String)",16,63,47,"293.75%",0.014732965009208104,0.044055944055944055,0.02932297904673595,"199.03%"
"public java.util.Locale$Builder java.util.Locale$Builder.setUnicodeLocaleKeyword(java.lang.String|java.lang.String)",14,18,4,"28.57%",0.01289134438305709,0.012587412587412588,-0.000303931795644502,"-2.36%"
"REJECT_EXTENDED_RANGES",1,2,1,"100.0%",0.0009208103130755065,0.0013986013986013986,0.0004777910855258921,"51.89%"
"public java.lang.String java.util.Locale.getUnicodeLocaleType(java.lang.String)",16,18,2,"12.5%",0.014732965009208104,0.012587412587412588,-0.0021455524217955154,"-14.56%"
"public static final double java.util.Locale$LanguageRange.MAX_WEIGHT",1,1,0,"0.0%",0.0009208103130755065,0.0006993006993006993,-0.00022150961377480718,"-24.06%"
"public synchronized void java.util.Random.setSeed(long)",94,22,-72,"-76.6%",0.0865561694290976,0.015384615384615385,-0.07117155404448222,"-82.23%"
"public com.github.javafaker.Internet com.github.javafaker.Faker.internet()",91,69,-22,"-24.18%",0.08379373848987108,0.04825174825174825,-0.03554199023812283,"-42.42%"
"public java.util.Locale$Builder java.util.Locale$Builder.setLanguageTag(java.lang.String)",116,66,-50,"-43.1%",0.10681399631675875,0.046153846153846156,-0.060660150162912596,"-56.79%"
"public java.lang.String com.github.javafaker.Faker.resolve(java.lang.String)",16,22,6,"37.5%",0.014732965009208104,0.015384615384615385,0.0006516503754072818,"4.42%"
"AUTOSELECT_FILTERING",1,26,25,"2500.0%",0.0009208103130755065,0.01818181818181818,0.017261007868742673,"1874.55%"
"public static final char java.util.Locale.UNICODE_LOCALE_EXTENSION",1,1,0,"0.0%",0.0009208103130755065,0.0006993006993006993,-0.00022150961377480718,"-24.06%"
"public com.github.javafaker.Name com.github.javafaker.Faker.name()",105,70,-35,"-33.33%",0.09668508287292818,0.04895104895104895,-0.04773403392187923,"-49.37%"
"public double java.util.Locale$LanguageRange.getWeight()",18,16,-2,"-11.11%",0.016574585635359115,0.011188811188811189,-0.0053857744465479265,"-32.49%"
"public java.lang.String java.util.Locale.getLanguage()",23,49,26,"113.04%",0.02117863720073665,0.03426573426573427,0.013087097064997617,"61.79%"
"public java.lang.String java.util.Locale.getExtension(char)",13,15,2,"15.38%",0.011970534069981584,0.01048951048951049,-0.0014810235804710945,"-12.37%"
"public java.lang.String com.github.javafaker.Faker.letterify(java.lang.String)",12,22,10,"83.33%",0.011049723756906077,0.015384615384615385,0.004334891627709309,"39.23%"
"public java.lang.String com.github.javafaker.Faker.numerify(java.lang.String)",357,252,-105,"-29.41%",0.3287292817679558,0.17622377622377622,-0.15250550554417958,"-46.39%"
"public com.github.javafaker.PhoneNumber com.github.javafaker.Faker.phoneNumber",96,99,3,"3.12%",0.08839779005524862,0.06923076923076923,-0.01916702082447938,"-21.68%"
"public static java.lang.String java.util.Locale.lookupTag(java.util.List|java.util.Collection)",18,47,29,"161.11%",0.016574585635359115,0.032867132867132866,0.01629254723177375,"98.3%"
"public com.github.javafaker.Internet com.github.javafaker.Faker.internet",12,174,162,"1350.0%",0.011049723756906077,0.12167832167832168,0.1106285979214156,"1001.19%"
"public java.lang.String java.util.Locale.toLanguageTag()",195,68,-127,"-65.13%",0.17955801104972377,0.04755244755244755,-0.1320055634972762,"-73.52%"
"public static final java.util.Locale java.util.Locale.KOREAN",40,2,-38,"-95.0%",0.03683241252302026,0.0013986013986013986,-0.03543381112441886,"-96.2%"
"public float java.util.Random.nextFloat()",110,38,-72,"-65.45%",0.10128913443830571,0.026573426573426574,-0.07471570786487913,"-73.76%"
"public java.util.Locale$Builder java.util.Locale$Builder.setRegion(java.lang.String)",12,16,4,"33.33%",0.011049723756906077,0.011188811188811189,0.0001390874319051119,"1.26%"
"public com.github.javafaker.Company com.github.javafaker.Faker.company()",46,30,-16,"-34.78%",0.0423572744014733,0.02097902097902098,-0.02137825342245232,"-50.47%"
"public com.github.javafaker.Name com.github.javafaker.Faker.name",58,13,-45,"-77.59%",0.053406998158379376,0.00909090909090909,-0.04431608906747028,"-82.98%"
"public static final java.util.Locale java.util.Locale.JAPANESE",11,67,56,"509.09%",0.010128913443830571,0.04685314685314685,0.03672423340931628,"362.57%"
"public com.github.javafaker.Book com.github.javafaker.Faker.book()",34,94,60,"176.47%",0.03130755064456722,0.06573426573426573,0.03442671508969851,"109.96%"
"public java.lang.String java.util.Locale.getCountry()",47,146,99,"210.64%",0.0432780847145488,0.1020979020979021,0.05881981738335329,"135.91%"
"public java.util.Set java.util.Locale.getUnicodeLocaleAttributes()",49,65,16,"32.65%",0.04511970534069982,0.045454545454545456,0.0003348401138456372,"0.74%"
"public static final java.util.Locale java.util.Locale.ENGLISH",167,1,-166,"-99.4%",0.15377532228360957,0.0006993006993006993,-0.15307602158430889,"-99.55%"
"public com.github.javafaker.Color com.github.javafaker.Faker.color()",36,35,-1,"-2.78%",0.03314917127071823,0.024475524475524476,-0.008673646795193755,"-26.17%"
"public com.github.javafaker.Code com.github.javafaker.Faker.code()",75,114,39,"52.0%",0.06906077348066299,0.07972027972027972,0.010659506239616728,"15.43%"
"java.util.Locale[8]",0,3,3,"INF%",0.0,0.002097902097902098,0.002097902097902098,"INF%"
"byte[5]",0,8,8,"INF%",0.0,0.005594405594405594,0.005594405594405594,"INF%"
"byte[1]",0,25,25,"INF%",0.0,0.017482517482517484,0.017482517482517484,"INF%"
"byte[3]",0,4,4,"INF%",0.0,0.002797202797202797,0.002797202797202797,"INF%"
"java.util.Locale$LanguageRange[19]",0,1,1,"INF%",0.0,0.0006993006993006993,0.0006993006993006993,"INF%"
